id	rank	doi	docType	title	originalTitle	bookTitle	year	date	publisher	journal	conferenceSeries	conferenceInstance	volume	issue	firstPage	lastPage	references	citations	estimatedCitations	createdAt
2564777495	26669	10.1080/00455091.1992.10717274	Journal	alston on iterative foundationalism and cartesian epistemology	Alston on Iterative Foundationalism and Cartesian Epistemology		1992	1992-01-01		41191225			22	1	133	143	5	0	0	2017-01-06
2564777496	24306	10.1515/amm-2015-0454	Journal	modelling and analysis of phase transformations and stresses in laser welding process modelowanie i analiza przemian fazowych i naprezen w procesie spawania laserowego	Modelling and Analysis of Phase Transformations and Stresses in Laser Welding Process / Modelowanie I Analiza Przemian Fazowych I Naprężeń W Procesie Spawania Laserowego		2015	2015-01-12	De Gruyter Open	20440071			60	4	2833	2842	13	0	0	2017-01-06
2564777499	24453	10.21295/2223-5639-2016-5-255-265	Journal	exhibition activities in communicative site format as a qualitative and multi functional goods promotion means	EXHIBITION ACTIVITIES IN COMMUNICATIVE SITE FORMAT AS A QUALITATIVE AND MULTI-FUNCTIONAL GOODS PROMOTION MEANS		2016	2016-01-01		2764756672				5	255	265	0	0	0	2017-01-06
2564777506	22344	10.17161/np.v0i18.6497		a new genus and species of maimetshid wasps in lebanese early cretaceous amber hymenoptera maimetshidae	A new genus and species of maimetshid wasps in Lebanese Early Cretaceous amber (Hymenoptera: Maimetshidae)		2016	2016-12-29	University of Kansas					18	1	14	0	0	0	2017-01-06
2564777508	22425	10.1007/s12649-016-9806-8	Journal	optimization of cellulase production by trichoderma strains using crude glycerol as a primary carbon source with a 24 full factorial design	Optimization of Cellulase Production by Trichoderma Strains Using Crude Glycerol as a Primary Carbon Source with a 24 Full Factorial Design		2018	2018-03-01	Springer Netherlands	31817463			9	3	1	11	60	1	1	2017-01-06
2564777522	24448	10.15757/kpjt.2016.48.1.001	Journal	the character of ezekiel s visionary temple in ezekiel 43 1 12	The Character of Ezekiel’s Visionary Temple in Ezekiel 43:1 - 12		2016	2016-01-03		2764602866			48	1	13	36	3	0	0	2017-01-06
2564777531	24084			oncoquest touch screen computer based screening of health related quality of life and distress	OncoQuest: touch screen computer based screening of health related quality of life and distress		2013	2013-07-01									0	0	0	2017-01-06
2564777541	24557			donating and anchoring	Donating and Anchoring		2015	2015-09-01	奈良学園大学				3		1	8	0	0	0	2017-01-06
2564777547	24570			research guides college success skills for thriving at the uo study skills	Research Guides: College Success: Skills for Thriving at the UO: Study Skills		2015	2015-11-24									0	0	0	2017-01-06
2564777548	31356	10.5555/uri:pii:S0002939429908060	Journal	vascularity of human occipital lobe during visual activity fulton j f brain 1928 v 51 part 3 pp 310 320	Vascularity of human occipital lobe during visual activity : Fulton, J. F. Brain, 1928, v. 51, part 3, pp. 310–320		1929	1929-02-01	Elsevier	50016660			12	2	168		0	0	0	2017-01-06
2564777552	24759	10.21652/kaseas.23.1.201302.127	Journal	inequality and poverty in malaysia	Inequality and Poverty in Malaysia		2013	2013-01-02		2764898164			23	1	127	167	20	0	0	2017-01-06
2564777560	24468			el equilibrio normativo del consumidor entre las tutelas consolidadas y los nuevos derechos	El equilibrio "normativo" del consumidor entre las tutelas consolidadas y los nuevos derechos		2016	2016-01-01	Ministerio de Justicia				69	3	951	976	0	0	0	2017-01-06
2564777561	24677		Journal	at wake forest u admissions has become more art than science	At Wake Forest U., Admissions Has Become "More Art than Science".		2009	2009-05-01	Chronicle of Higher Education. 1255 23rd Street NW Suite 700, Washington, DC 20037. Tel: 800-728-2803; e-mail: circulation@chronicle.com; Web site: http://chronicle.com/	2764539367			55	34			0	0	0	2017-01-06
2564777565	24673			o projeto diz o que o estudante le estudos de projetos nos trabalhos finais de graduacao em arquitetura ufpb e unipe	O projeto diz o que o estudante lê?: estudos de projetos nos trabalhos finais de graduação em Arquitetura - UFPB e UNIPÊ		2014	2014-01-31	Universidade Federal da Paraíba								0	0	0	2017-01-06
2564777566	25184			sivumennen sanoen nakokulmia kaannoskritiikkiin ja keskusteluun	Sivumennen sanoen - Näkökulmia käännöskritiikkiin ja -keskusteluun		2009	2009-01-01									0	0	0	2017-01-06
2564777576	24980			잠재성 뇌경색 환자에서 항혈소판제와 항응고제의 예후 비교	잠재성 뇌경색 환자에서 항혈소판제와 항응고제의 예후 비교		2011	2011-01-01	인하대학교								0	0	0	2017-01-06
2564777594	23772	10.1111/1745-8315.12605	Journal	meta prigioniero meta alato la disssociazione corpo mente in psicoanalisi half prisoner half winged the body mind dissociation in psychoanalysis by riccardo lombardi bollati boringhieri torino 2016 175 pp	Metà prigioniero, metà alato. La disssociazione corpo-mente in psicoanalisi [Half prisoner, half winged: The body-mind dissociation in psychoanalysis] by Riccardo Lombardi Bollati Boringhieri, Torino, 2016; 175 pp.		2016	2016-01-12		19117828							0	0	0	2017-01-06
2564777598	24570			msa tas presents brendan lamb tasmanian college of the arts	MSA Tas presents Brendan Lamb - Tasmanian College of the Arts		2015	2015-10-13	The University of Tasmania								0	0	0	2017-01-06
2564777601	24629			the significance of a nursing care training with the participation of community resident volunteers effect and thought of community residents	The Significance of a Nursing Care Training with the Participation of Community Resident Volunteers : Effect and Thought of Community Residents		2014	2014-03-01	神戸市看護大学				18		29	38	0	0	0	2017-01-06
2564777602	20914	10.1103/PhysRevB.92.085414	Journal	floquet exciton condensation in graphene bilayers	Floquet exciton condensation in graphene bilayers		2015	2015-08-13		6791298			92	8			0	0	0	2017-01-06
2564777610	27500			aspects of operator interface design for an automatic tracking antenna controller	ASPECTS OF OPERATOR INTERFACE DESIGN FOR AN AUTOMATIC TRACKING ANTENNA CONTROLLER		1984	1984-10-01	International Foundation for Telemetering								0	0	0	2017-01-06
2564777612	21147	10.1016/j.biortech.2016.12.053	Journal	higher production of c phycocyanin by nitrogen free diazotrophic cultivation of nostoc sp nk and simplified extraction by dark cold shock	Higher production of C-phycocyanin by nitrogen-free (diazotrophic) cultivation of Nostoc sp. NK and simplified extraction by dark-cold shock.		2017	2017-01-03	Elsevier	21442059			227		164	170	43	5	5	2017-01-06
2564777615	24980	10.7939/R3280518M		mark lisac s insight into government december 07 2012	Mark Lisac's insight into government, December 07, 2012		2011	2011-12-09									0	0	0	2017-01-06
2564777616	25287		Patent	fur mikrowellenbeheizung geeignete verpackung	Für Mikrowellenbeheizung geeignete Verpackung		2008	2008-05-15									0	0	0	2017-01-06
2564777617	22614		Patent	data format for clinical test creation supporting method and information processing device	DATA FORMAT FOR CLINICAL TEST CREATION SUPPORTING METHOD, AND INFORMATION PROCESSING DEVICE		2016	2016-10-06									4	0	0	2017-01-06
2564777618	25184			libguides fantasy reads swords and sorcery	LibGuides: Fantasy Reads: Swords and Sorcery		2009	2009-02-11									0	0	0	2017-01-06
2564777619	24496		Patent	arbeitstisch mit waagerechter arbeitsflaeche fuer naehmaschinen	ARBEITSTISCH MIT WAAGERECHTER ARBEITSFLAECHE FUER NAEHMASCHINEN		1978	1978-11-23									0	1	1	2017-01-06
2564777621	24570	10.11821/dlyj201511012		a study of the chong zhen drought event from pollen records in thewestern suburbs of kaifeng city china	A study of the Chong Zhen Drought event from pollen records in thewestern suburbs of Kaifeng City, China		2015	2015-01-01	地理研究								0	0	0	2017-01-06
2564777629	24570			ciudad y escritura bogota la ciudad de los ciudadanos	Ciudad y escritura: Bogotá, la ciudad de los ciudadanos		2015	2015-12-09						6	73	96	0	0	0	2017-01-06
2564777634	22694		Journal	enhancing the quality of energy services in urban areas by means of renewable energy technologies and information and communication technologies in energy networks issues challenges and opportunities	Enhancing the quality of energy services in urban areas by means of renewable energy technologies and information and communication technologies in energy networks: issues, challenges and opportunities		2007	2007-01-01		2765031841			3				0	1	1	2017-01-06
2564777635	23898			воспитательные возможности влияния виртуальной образовательной среды на подростка	Воспитательные возможности влияния виртуальной образовательной среды на подростка		2016	2016-01-01	Негосударственное образовательное учреждение высшего профессионального образования "Российская международная академия туризма"					1			0	0	0	2017-01-06
2564777645	27129			trenching in the new madrid seismic zone	Trenching in the New Madrid seismic zone		1990	1990-01-01					22	1	22	25	0	0	0	2017-01-06
2564777649	25381	10.22511/women..6.200706.25	Journal	the current and assignment for women s history of choseon period	The Current and Assignment for Women’s History of Choseon period		2007	2007-01-06		2764658497				6	25	49	0	0	0	2017-01-06
2564777652	23677			возможность использования муки из косточек винограда амурский в качестве антиоксидантной добавки в разработке геродиетических мясорастительных полуфабрикатов	Возможность использования муки из косточек винограда «Амурский» в качестве антиоксидантной добавки в разработке геродиетических мясорастительных полуфабрикатов		2013	2013-01-01	Федеральное государственное бюджетное образовательное учреждение высшего образования «Дальневосточный государственный аграрный университет»								0	0	0	2017-01-06
2564777658	24570			эффективность применения элементов рок н ролла в процессе адаптивного физического воспитания детей с депривацией зрения	Эффективность применения элементов рок-н-ролла в процессе адаптивного физического воспитания детей с депривацией зрения		2015	2015-01-01	Общество с ограниченной ответственностью Научно-инновационный центр								0	0	0	2017-01-06
2564777669	22514		Patent	verfahren zur kalibrierung einer kamera fur eine blickrichtungserkennung in einem fahrzeug vorrichtung fur ein kraftfahrzeug mit einer kamera und mindestens einem weiteren element und computerprogrammprodukt	Verfahren zur Kalibrierung einer Kamera für eine Blickrichtungserkennung in einem Fahrzeug, Vorrichtung für ein Kraftfahrzeug mit einer Kamera und mindestens einem weiteren Element und Computerprogrammprodukt		2016	2016-09-15									2	0	0	2017-01-06
2564777674	25241	10.4000/adlfi.1241		dange saint romain les grandes varennes	Dangé-Saint-Romain – Les Grandes Varennes		2008	2008-03-01	USR 3225 MAE René-Ginouvès								0	0	0	2017-01-06
2564777675	26719		Patent	vorrichtung zum mischen und abgeben viskoeser substanzen	Vorrichtung zum Mischen und Abgeben viskoeser Substanzen		1962	1962-12-20									2	1	1	2017-01-06
2564777676	24387			유사 펜톤 반응과 계면활성제에 의한 해양퇴적물의 pcbs 정화	유사-펜톤 반응과 계면활성제에 의한 해양퇴적물의 PCBs 정화		2015	2015-06-01					37	6	340	348	0	0	0	2017-01-06
2564777679	23945	10.2218/finsoc.v2i2.1726		contemporary art and financialization two approaches	Contemporary art and financialization: Two approaches		2016	2016-12-19					2	2	127		0	0	0	2017-01-06
2564777690	24752			χρήσeις πολιτισμού σe αποβιομηχανοποιημένeς αστικές πeριοχές το παράδeιγμα της οδού πeιραιώς	Χρήσεις Πολιτισμού σε Αποβιομηχανοποιημένες Αστικές Περιοχές: Το Παράδειγμα της Οδού Πειραιώς		2011	2011-03-14									0	0	0	2017-01-06
2564777696	26716			a study of polysemy	A Study of Polysemy		1994	1994-03-31	神奈川大学大学院　外国語学研究科				1		38	61	0	0	0	2017-01-06
2564777702	24468			the migration crisis of 2015 in greece legislation and new measures from the eu the role of international organizations and ngos	The migration crisis of 2015 in Greece: legislation and new measures from the EU. The role of international organizations and NGOS		2016	2016-01-01	Thomson Reuters-Aranzadi						247	261	0	0	0	2017-01-06
2564777711	24503			политико экономическая модель идентичности на примере протестных движений	Политико-экономическая модель идентичности на примере протестных движений		2014	2014-01-01	Федеральное государственное бюджетное образовательное учреждение высшего образования «Российская академия народного хозяйства и государственной службы при Президенте Российской Федерации»								0	0	0	2017-01-06
2564777720	29482			modernos sistemas directivos	Modernos sistemas directivos		1967	1967-01-01	Alta dirección				3	15	11	15	0	0	0	2017-01-06
2564777722	24458	10.15390/EB.2016.6481		gorme engelliler okullarindaki ve kaynastirma egitim ortamlarindaki az goren ogrencilerin islevsel gorme becerilerinin karsilastirilmasi	Görme Engelliler Okullarındaki ve Kaynaştırma Eğitim Ortamlarındaki Az Gören Öğrencilerin İşlevsel Görme Becerilerinin Karşılaştırılması		2016	2016-10-21					41	187			6	0	0	2017-01-06
2564777727	21280	10.1063/1.4972538	Journal	scrape off layer modeling with kinetic or diffusion description of charge exchange atoms	Scrape-off layer modeling with kinetic or diffusion description of charge-exchange atoms		2016	2016-01-12	American Institute of Physics	66354037			23	12	122512		13	2	2	2017-01-06
2564777730	25358		Journal	salmonella osteomyelitis with osteonecrosis in a patient withsystemic lupus erythematosus	Salmonella osteomyelitis with osteonecrosis in a patient withsystemic lupus erythematosus		2000	2000-01-01		2764453177			58	1	112	116	0	0	0	2017-01-06
2564777732	21438	10.1016/j.ajog.2016.11.504	Journal	771 incidence of maternal co morbidities and maternal complications in association with obesity epidemic	771: Incidence of maternal co-morbidities and maternal complications in association with obesity epidemic		2017	2017-01-01	Elsevier	122347013			216	1			0	0	0	2017-01-06
2564777748	24570			research guides laptops and calculators dell latitude e6430 15 laptop	Research Guides: Laptops and Calculators: Dell Latitude E6430 15" Laptop		2015	2015-09-15									0	0	0	2017-01-06
2564777771	25389			review of i montijn 2006 tussen stro en veren het bed in het nederlandse interieur	[Review of: I. Montijn (2006) Tussen stro en veren. Het bed in het Nederlandse interieur]		2007	2007-01-01					4	3	137	139	0	0	0	2017-01-06
2564777781	21311	10.1016/j.ijcard.2016.12.022	Journal	sequent please vs pantera lux drug coated balloon angioplasty in real life results from the dusseldorf dcb registry	SeQuent Please vs. Pantera Lux drug coated balloon angioplasty in real life: Results from the Düsseldorf DCB registry		2017	2017-01-03	Elsevier	13342628			231		68	72	19	2	2	2017-01-06
2564777783	24468			libguides the history of urban america u s census data	LibGuides: The History of Urban America: U.S. Census Data		2016	2016-08-05									0	0	0	2017-01-06
2564777784	25069			адаптивные динамические системы идентификации и управления в условиях неопределенности	Адаптивные динамические системы идентификации и управления в условиях неопределенности		2010	2010-01-01	Федеральное государственное бюджетное образовательное учреждение высшего образования «Томский государственный университет систем управления и радиоэлектроники»								0	0	0	2017-01-06
2564777788	25123			seminar series launched march 6 with research on echinacea	Seminar Series Launched March 6 With Research On Echinacea		2008	2008-01-01									0	0	0	2017-01-06
2564777791	24468			employee attributions and psychological contract breach in china	Employee attributions and psychological contract breach in China		2016	2016-01-01	University of Manchester								284	0	0	2017-01-06
2564777799	29175		Patent	verfahren zum entsaeuern von kalkstein dolomit magnesit und karbonatischen eisenerzen bzw zur umsetzung von kalkstein mit metallurgischen schiacken	Verfahren zum Entsaeuern von Kalkstein,Dolomit,Magnesit und karbonatischen Eisenerzen bzw.zur Umsetzung von Kalkstein mit metallurgischen Schiacken		1970	1970-10-22									0	0	0	2017-01-06
2564777801	23982		Patent	vorrichtung zur optischen untersuchung eines kontaktstifts eines elektrischen steckers	Vorrichtung zur optischen Untersuchung eines Kontaktstifts eines elektrischen Steckers		2016	2016-10-06									2	0	0	2017-01-06
2564777805	23692			theoretical investigation and experimental confirmation of crystalline and amorphous si b c n based hard materials	Theoretical investigation and experimental confirmation of crystalline and amorphous Si, B, C, N–based hard materials		2013	2013-08-08									0	0	0	2017-01-06
2564777810	24570			characterizing user popularity preference in a large scale online video streaming system	Characterizing User Popularity Preference in a Large-Scale Online Video Streaming System		2015	2015-01-01	IET Wireless, Mobile &amp; Multimedia Networks（ICWMMN）								0	0	0	2017-01-06
2564777811	25594			выбор метода пластики передней брюшной стенки у больных вентральными грыжами	Выбор метода пластики передней брюшной стенки у больных вентральными грыжами		2005	2005-01-01	Государственное бюджетное образовательное учреждение  высшего профессионального образования "Иркутский государственный медицинский университет" Министерства здравоохранения Российской Федерации				58	8			0	0	0	2017-01-06
2564777814	24605			photosensory transduction through anabaena sensory rhodopsin transducer	Photosensory Transduction Through Anabaena Sensory Rhodopsin Transducer		2012	2012-05-01							222	222	0	0	0	2017-01-06
2564777815	24305		Journal	new immunomodulators show expanded applications	New immunomodulators show expanded applications		2001	2001-05-01	Advanstar Communications Inc	2764675203							0	0	0	2017-01-06
2564777816	25531			isurv download 4 alterations repairs and conservation rics standards and guidance new rules of measurement nrm 2 detailed measurement for building works	isurv download - 4 Alterations, repairs and conservation RICS standards and guidance | New rules of measurement | NRM 2: Detailed measurement for building works		2005	2005-04-01	RICS								0	0	0	2017-01-06
2564777822	24512	10.14739/2310-1210.2013.4.16916		анализ показателей микротвердости эмали при различном состоянии твердых тканей и глубины микротрещин	Анализ показателей микротвердости эмали при различном состоянии твердых тканей и глубины микротрещин		2013	2013-01-01						4			0	0	0	2017-01-06
2564777824	21500	10.1128/mSphere.00284-16		characterization of the candida albicans amino acid permease family gap2 is the only general amino acid permease and gap4 is an s adenosylmethionine sam transporter required for sam induced morphogenesis	Characterization of the Candida albicans Amino Acid Permease Family: Gap2 Is the Only General Amino Acid Permease and Gap4 Is an S-Adenosylmethionine (SAM) Transporter Required for SAM-Induced Morphogenesis		2016	2016-12-28	American Society for Microbiology Journals				1	6			62	4	4	2017-01-06
2564777829	25073			초등학교 드로잉 지도 방안 모색	초등학교 드로잉 지도 방안 모색		2006	2006-12-01	한국미술교육학회				20		209	232	0	0	0	2017-01-06
2564777830	24570			the current situation and challenges of community emergency preparedness in china	The Current Situation and Challenges of Community Emergency Preparedness in China		2015	2015-01-01	亚太卫生应急风险及战略研究国际大会暨卫生应急科学技术成果及卫生应急高校教育与培训研讨会								0	0	0	2017-01-06
2564777856	26311		Patent	verfahren zur rueckgewinnung von metallen	VERFAHREN ZUR RUECKGEWINNUNG VON METALLEN.		1991	1991-06-13									0	0	0	2017-01-06
2564777859	24775			lgbt health and hiv interventions best practices in haiti	LGBT health and HIV interventions: Best practices in Haiti		2013	2013-11-04	APHA								0	0	0	2017-01-06
2564777860	24099			croatian academic youth club tomislav beforeworld war i	CROATIAN ACADEMIC YOUTH CLUB TOMISLAV BEFOREWORLD WAR I		2016	2016-12-30	Hrvatska akademija znanosti i umjetnosti					27	343	344	0	0	0	2017-01-06
2564777877	24710			perubahan kadar nitric oxide no plasma selama induksi cold pressor test pada penderita migren tanpa aura fase interiktal	PERUBAHAN KADAR NITRIC OXIDE (NO) PLASMA SELAMA INDUKSI COLD PRESSOR TEST PADA PENDERITA MIGREN TANPA AURA FASE INTERIKTAL		2012	2012-01-01	JST KESEHATAN								0	0	0	2017-01-06
2564777878	21270	10.7490/f1000research.1113452.1	Journal	biothings apis linked high performance apis for biological entities	Biothings APIs: linked high-performance APIs for biological entities		2016	2016-11-22		2755217574			5				0	0	0	2017-01-06
2564777882	26617			comparative study of instructional materials in information science and technology	Comparative Study of Instructional Materials in Information Science and Technology		1995	1995-11-03					11		135	136	0	0	0	2017-01-06
2564777889	25305		Patent	verwendung eines polymersalzkomplexes fur faser und gewebebehandlung	VERWENDUNG EINES POLYMERSALZKOMPLEXES FÜR FASER- UND GEWEBEBEHANDLUNG		1996	1996-04-25									0	0	0	2017-01-06
2564777892	22464	10.1166/mex.2015.1220	Journal	control of aln single crystal nucleation an insight into the crystal growth habit in the initial stages of the physical vapor transport method	Control of AlN single crystal nucleation: An insight into the crystal growth habit in the initial stages of the physical vapor transport method		2015	2015-03-01	Materials Express	2494628808			5	2	129	136	0	3	3	2017-01-06
2564777895	20438	10.1016/S1169-8330(16)30295-2	Journal	etude de phase 3 randomisee en double aveugle evaluant l efficacite et la tolerance de l ixekizumab l adalimumab et du placebo chez des patients avec un rhumatisme psoriasique actif et naifs de traitements de fond biologiques	Étude de phase 3 randomisée, en double aveugle, évaluant l’efficacité et la tolérance de l’ixekizumab, l’adalimumab et du placebo chez des patients avec un rhumatisme psoriasique actif et naïfs de traitements de fond biologiques		2016	2016-01-11	Elsevier BV	2886242976			83				0	0	0	2017-01-06
2564777897	23742		Patent	verfahren und anlage zum eindicken von schlamm	VERFAHREN UND ANLAGE ZUM EINDICKEN VON SCHLAMM		1979	1979-11-29									2	1	1	2017-01-06
2564777902	24468			유희재 서개 의 서학사상 연구	유희재 『서개』의 서학사상 연구		2016	2016-03-01	한국서예학회						208	236	0	0	0	2017-01-06
2564777924	30096		Patent	verfahren zur erzeugung von wasserunloeslichen azofarbstoffen auf animalischen fasern oder deren gemischen mit anderen fasern	Verfahren zur Erzeugung von wasserunloeslichen Azofarbstoffen auf animalischen Fasern oder deren Gemischen mit anderen Fasern		1961	1961-10-12									2	0	0	2017-01-06
2564777925	24389		Journal	documentation of ethno veterinary practices in selected sites of wolaita and dawuro zones ethiopia	Documentation of Ethno Veterinary Practices in Selected Sites of Wolaita and Dawuro Zones, Ethiopia		2016	2016-08-08		2764611968							0	0	0	2017-01-06
2564777929	21241		Journal	s1p1 overexpression inhibits sdf1 cxcr4 dependent migration and in vivo homing of hematopoietic stem cells	S1P1 Overexpression Inhibits SDF1/CXCR4 Dependent Migration and In Vivo Homing of Hematopoietic Stem Cells.		2005	2005-11-16	American Society of Hematology	200071133			106	11	2188	2188	0	0	0	2017-01-06
2564777936	32450			programas de mano 01 del 11 12 1938 al 25 12 1939	Programas de mano - 01. Del 11/12/1938 al 25/12/1939		1938	1938-01-01	Orquesta Sinfónica Nacional del Perú								0	0	0	2017-01-06
2564777937	24461	10.15578/blta.7.2.2008.109-113		teknik penggunaan hormon lhrh a untuk perkembangan gonad induk ikan kerapu lumpur epinephelus coioides	TEKNIK PENGGUNAAN HORMON LHRH-a UNTUK PERKEMBANGAN GONAD INDUK IKAN KERAPU LUMPUR (Epinephelus coioides)		2016	2016-12-23					7	2	109		0	0	0	2017-01-06
2564777938	24465			assessing the precision and accuracy of craniometric measurements geomorph versus caliper data collection methods	Assessing the Precision and Accuracy of Craniometric Measurements: Geomorph versus Caliper Data Collection Methods		2016	2016-01-01									0	0	0	2017-01-06
2564777942	28152		Patent	pressure compensating facade	Pressure compensating façade.		1980	1980-04-02									4	0	0	2017-01-06
2564777943	22274	10.2147/OTT.S117007	Journal	recombinant human endostatin in combination with chop regimen for peripheral t cell lymphoma	Recombinant human endostatin in combination with CHOP regimen for peripheral T cell lymphoma.		2016	2016-01-12	Dove Medical Press Ltd.	120324992			10		145	151	0	2	2	2017-01-06
2564777952	27902		Patent	circuit arrangement for controlling the motor current of electronically commutated dc motors	Circuit arrangement for controlling the motor current of electronically commutated DC motors		1982	1982-04-08									0	0	0	2017-01-06
2564777955	20357		Journal	are there disparities in transplant related morbidity and mortality after hematopoietic stem cell transplant an institution based analysis of autologous and allogeneic transplant recipients	Are There Disparities in Transplant-Related Morbidity and Mortality after Hematopoietic Stem Cell Transplant: An Institution-Based Analysis of Autologous and Allogeneic Transplant Recipients		2014	2014-12-06	American Society of Hematology	200071133			124	21	1283	1283	0	1	1	2017-01-06
2564777959	25389			cultura como marketing marketing como troca a reciprocidade e o centro cultural banco do brasil rio de janeiro	Cultura como marketing, marketing como troca: a reciprocidade e o Centro Cultural Banco do Brasil Rio de Janeiro		2007	2007-01-01	Universidade Federal de Pernambuco								0	0	0	2017-01-06
2564777960	24673			the influence of green marketing mix strategies on performance of fast moving consumer goods companies in nairobi county	The influence of green marketing mix strategies on performance of fast moving consumer goods companies in Nairobi County		2014	2014-10-01	University of Nairobi								0	0	0	2017-01-06
2564777963	32962		Patent	fuel injection unit	Fuel injection unit		1933	1933-11-07									0	0	0	2017-01-06
2564777965	25064		Patent	information retrieval device	Information retrieval device		1982	1982-02-25									4	1	1	2017-01-06
2564777966	25177			노처녀가 를 통해 본 근대국어의 텍스트언어학적 특징	〈노처녀가〉를 통해 본 근대국어의 텍스트언어학적 특징		2009	2009-09-30	어문연구학회				61		5	31	0	0	0	2017-01-06
2564777982	46163			letter 1804 july 23 washington d c to thomas jefferson n p	Letter, 1804 July 23, Washington [D.C.] to [Thomas Jefferson], n.p.		1804	1804-07-23									0	0	0	2017-01-06
2564777983	46060			letter 1805 february 25 new york to thomas jefferson n p	Letter, 1805 February 25, New York, to [Thomas Jefferson], n.p.		1805	1805-02-25									0	0	0	2017-01-06
2564777986	26767	10.3138/cjh.25.2.260	Journal	speculum britanniae regional study antiquarianism and science in britain to 1700 by stan a e mendyk	“Speculum Britanniae”: Regional Study, Antiquarianism, and Science in Britain to 1700, by Stan A.E. Mendyk		1990	1990-01-08	University of Saskatchewan	2764381328			25	2	260	262	0	0	0	2017-01-06
2564777991	22186			social media marketing and the weight loss supplement industry	Social media marketing and the weight loss supplement industry		2016	2016-11-21	LAP LAMBERT Academic Publishing								0	0	0	2017-01-06
2564777992	26105			towards an international credit rating of kenyan banks a simulation model	Towards an International Credit Rating of Kenyan Banks a Simulation Model		2000	2000-01-01	United States International University - Africa								0	0	0	2017-01-06
2564778005	24570			ambiente residencial y envejecimiento la perspectiva de las personas adultas mayores usuarias de viviendas de interes social	Ambiente Residencial y envejecimiento : la perspectiva de las personas adultas mayores usuarias de viviendas de interés social		2015	2015-01-01	UR.FP								0	0	0	2017-01-06
2564778008	24468			путь в мир музыки александру германовичу корепанову 65 лет	Путь в мир музыки. Александру Германовичу Корепанову - 65 лет!		2016	2016-01-01	Федеральное государственное бюджетное образовательное учреждение высшего образования «Удмуртский государственный университет»					2			0	0	0	2017-01-06
2564778011	24255			guardini and balthasar points of convergence	Guardini and Balthasar. Points of Convergence		2015	2015-11-03	Katolički bogoslovni fakultet u Đakovu Sveučilišta J. J. Strossmayera u Osijeku				23	3	311	322	0	0	0	2017-01-06
2564778012	26617			雌ラットにおけるプロゲステロンのロードシス抑制 中隔 視索前野 縫線核破壊効果	雌ラットにおけるプロゲステロンのロードシス抑制: 中隔,視索前野,縫線核破壊効果		1995	1995-01-01							75		0	0	0	2017-01-06
2564778022	24877			a better answer	A Better Answer		2012	2012-01-01									0	0	0	2017-01-06
2564778030	23491			low molecular weight heparins induce osteoblast apoptosis a putative mechanism for iatrogenic osteopenia	LOW MOLECULAR WEIGHT HEPARINS INDUCE OSTEOBLAST APOPTOSIS: A PUTATIVE MECHANISM FOR IATROGENIC OSTEOPENIA		2002	2002-03-01	Orthopaedic Proceedings								0	3	3	2017-01-06
2564778037	23275	10.11606/2179-0892.ra.2016.124820	Journal	notas cromaticas sobre os sonhos amerindios transformacoes da pessoa e perspectivas	Notas cromáticas sobre os sonhos ameríndios: transformações da pessoa e perspectivas		2016	2016-12-22		76897556			59	3	265	294	0	0	0	2017-01-06
2564778042	24641			la problematica arqueologica del teatro y anfiteatro de augusta emerita el desarrollo del proyecto de investigacion en torno a ambos edificios	La problemática arqueológica del teatro y anfiteatro de Augusta Emerita. El desarrollo del proyecto de investigación en torno a ambos edificios		2013	2013-01-01	Gangemi editore								0	0	0	2017-01-06
2564778047	24166	10.1016/S1169-8330(16)30217-4	Journal	fast school programme d information court une seance pour les patients douloureux chroniques etude observationnelle multicentrique	Fast-School: Programme d’information court – une séance pour les patients douloureux chroniques: étude observationnelle multicentrique		2016	2016-01-11	Paris : Elsevier	2886242976			83				0	0	0	2017-01-06
2564778054	24673			adaptation and automation of search and rescue patterns with implementation for an operational unmanned aircraft system	Adaptation and Automation of Search and Rescue Patterns with Implementation for an Operational Unmanned Aircraft System		2014	2014-02-24									0	0	0	2017-01-06
2564778061	22637	10.1016/j.egypro.2016.12.036	Journal	hybrid ecological network and flow distance analysis for international oil trade	Hybrid Ecological Network and Flow-distance Analysis for International Oil Trade		2016	2016-01-12	Elsevier	75069817			104		209	214	12	0	0	2017-01-06
2564778065	31757		Patent	preparation of diamidino stilbenes	Preparation of diamidino-stilbenes		1944	1944-12-05									0	0	0	2017-01-06
2564778068	20833	10.1007/s10269-016-2674-9	Journal	specificites pediatriques en cancerologie	Spécificités pédiatriques en cancérologie		2016	2016-11-01	Lavoisier	170348691			18		569	572	14	1	1	2017-01-06
2564778070	24279	10.12936/tenrikiyo.19-010		systemic sclerosis in a 6 year old girl	Systemic sclerosis in a 6-year-old girl		2016	2016-01-01					19	2	65	70	10	0	0	2017-01-06
2564778082	24568			the legacy of old norse verbs in barbour s the brus and gavin douglas s the eneados	The legacy of Old Norse verbs in Barbour's The Brus and Gavin Douglas's The Eneados		2015	2015-01-01	University of Aberdeen								0	0	0	2017-01-06
2564778085	24775			libguides health literacy consumer tools depression an overview	LibGuides: Health Literacy - Consumer Tools: Depression: An Overview		2013	2013-08-08									0	0	0	2017-01-06
2564778092	22288			libguides medieval christianity the investiture controversy	LibGuides: Medieval Christianity: The Investiture Controversy		2015	2015-12-06									0	0	0	2017-01-06
